Order ID,Order Date,Ship Date,Customer Name,State,Region,Product Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Time (Days),Month-Year
ORD105317,2022-08-10 13:00:00,2022-08-12 13:00:00,Frank Brown,Maharashtra,West,Toys,Headphones,1921.86,4,0.13,281.17,2,2022-08
ORD105318,2022-08-10 14:00:00,2022-08-12 14:00:00,Susan Powell,Bihar,West,Clothing,Headphones,371.35,1,0.27,-62.65,2,2022-08
ORD105319,2022-08-10 15:00:00,2022-08-12 15:00:00,Janet Spencer,Karnataka,South,Electronics,Snacks,1201.68,3,0.1,251.53,2,2022-08
ORD105320,2022-08-10 16:00:00,2022-08-12 16:00:00,Allison Burns,Karnataka,West,Clothing,Headphones,636.85,6,0.16,80.43,2,2022-08
ORD105321,2022-08-10 17:00:00,2022-08-12 17:00:00,Paul Lloyd,West Bengal,South,Electronics,Chairs,630.12,8,0.26,195.98,2,2022-08
ORD105322,2022-08-10 18:00:00,2022-08-12 18:00:00,Nicole Allison,Bihar,North,Furniture,Headphones,869.44,2,0.18,33.21,2,2022-08
ORD105323,2022-08-10 19:00:00,2022-08-12 19:00:00,Jerome Smith,Tamil Nadu,South,Furniture,Snacks,1997.71,8,0.22,268.69,2,2022-08
ORD105324,2022-08-10 20:00:00,2022-08-12 20:00:00,Christopher Rogers,Maharashtra,West,Electronics,Snacks,204.44,1,0.07,-11.52,2,2022-08
ORD105325,2022-08-10 21:00:00,2022-08-12 21:00:00,Terri Williams,Bihar,West,Clothing,Tables,1199.23,2,0.05,-26.26,2,2022-08
ORD105326,2022-08-10 22:00:00,2022-08-12 22:00:00,Shelby Taylor,Bihar,West,Toys,T-Shirts,256.89,8,0.07,13.05,2,2022-08
ORD105327,2022-08-10 23:00:00,2022-08-12 23:00:00,Erin Ruiz,Maharashtra,South,Clothing,Board Games,393.59,7,0.15,390.48,2,2022-08
ORD105328,2022-08-11 00:00:00,2022-08-13 00:00:00,Wesley Moody,Gujarat,West,Electronics,Headphones,935.17,5,0.24,-79.88,2,2022-08
ORD105329,2022-08-11 01:00:00,2022-08-13 01:00:00,Marcus Martinez,Tamil Nadu,West,Clothing,T-Shirts,1069.87,2,0.11,337.75,2,2022-08
ORD105330,2022-08-11 02:00:00,2022-08-13 02:00:00,Laura Hoffman,Gujarat,South,Grocery,Phones,591.71,9,0.17,-66.1,2,2022-08
ORD105331,2022-08-11 03:00:00,2022-08-13 03:00:00,Kelly Waller,West Bengal,West,Toys,Headphones,701.27,5,0.24,255.11,2,2022-08
ORD105332,2022-08-11 04:00:00,2022-08-13 04:00:00,Marcus Vaughn,Uttar Pradesh,North,Grocery,Board Games,265.24,8,0.07,364.14,2,2022-08
ORD105333,2022-08-11 05:00:00,2022-08-13 05:00:00,Adrian Ramirez,Gujarat,South,Furniture,Snacks,676.12,4,0.26,38.64,2,2022-08
ORD105334,2022-08-11 06:00:00,2022-08-13 06:00:00,Juan Wilson,Karnataka,East,Clothing,Chairs,1936.46,9,0.29,17.57,2,2022-08
ORD105335,2022-08-11 07:00:00,2022-08-13 07:00:00,Patrick Ochoa,Uttar Pradesh,South,Clothing,Headphones,1894.94,7,0.01,73.51,2,2022-08
ORD105336,2022-08-11 08:00:00,2022-08-13 08:00:00,Benjamin Anderson,West Bengal,North,Toys,Headphones,736.27,2,0.02,319.77,2,2022-08
ORD105337,2022-08-11 09:00:00,2022-08-13 09:00:00,Lisa Thompson,Maharashtra,South,Clothing,Snacks,1184.62,3,0.03,52.9,2,2022-08
ORD105338,2022-08-11 10:00:00,2022-08-13 10:00:00,Brent Lynch,Uttar Pradesh,West,Grocery,Snacks,1828.23,2,0.23,201.06,2,2022-08
ORD105339,2022-08-11 11:00:00,2022-08-13 11:00:00,Carlos Oneill,Maharashtra,West,Clothing,Chairs,111.75,5,0.06,-19.32,2,2022-08
ORD105340,2022-08-11 12:00:00,2022-08-13 12:00:00,Michael Farmer,Karnataka,South,Electronics,T-Shirts,1640.3,2,0.22,176.72,2,2022-08
ORD105341,2022-08-11 13:00:00,2022-08-13 13:00:00,Robert Mccann,Uttar Pradesh,North,Furniture,Snacks,1901.9,5,0.13,274.84,2,2022-08
ORD105342,2022-08-11 14:00:00,2022-08-13 14:00:00,Brittany Huynh,Uttar Pradesh,West,Toys,Headphones,273.52,9,0.25,-56.91,2,2022-08
ORD105343,2022-08-11 15:00:00,2022-08-13 15:00:00,Travis Paul,Bihar,North,Toys,Snacks,406.75,2,0.24,389.25,2,2022-08
ORD105344,2022-08-11 16:00:00,2022-08-13 16:00:00,Evan Smith,Tamil Nadu,South,Furniture,Board Games,1925.42,9,0.29,462.46,2,2022-08
ORD105345,2022-08-11 17:00:00,2022-08-13 17:00:00,Crystal Smith,Bihar,East,Grocery,Chairs,1121.33,7,0.08,16.13,2,2022-08
ORD105346,2022-08-11 18:00:00,2022-08-13 18:00:00,Erica Aguilar,Gujarat,East,Toys,Headphones,126.97,7,0.07,355.66,2,2022-08
ORD105347,2022-08-11 19:00:00,2022-08-13 19:00:00,Steven Sharp,Gujarat,North,Electronics,Headphones,589.5,5,0.01,88.08,2,2022-08
ORD105348,2022-08-11 20:00:00,2022-08-13 20:00:00,Yvonne Castillo,West Bengal,North,Furniture,Board Games,954.89,8,0.12,306.03,2,2022-08
ORD105349,2022-08-11 21:00:00,2022-08-13 21:00:00,Shawn Moyer,Bihar,South,Electronics,Tables,1416.53,7,0.14,84.01,2,2022-08
ORD105350,2022-08-11 22:00:00,2022-08-13 22:00:00,James Boyd,Gujarat,South,Grocery,T-Shirts,1493.0,6,0.29,417.41,2,2022-08
ORD105351,2022-08-11 23:00:00,2022-08-13 23:00:00,Alexis Nguyen,West Bengal,East,Clothing,Board Games,1991.3,2,0.25,108.26,2,2022-08
ORD105352,2022-08-12 00:00:00,2022-08-14 00:00:00,Veronica Dennis,Delhi,South,Clothing,Phones,646.27,6,0.05,409.3,2,2022-08
ORD105353,2022-08-12 01:00:00,2022-08-14 01:00:00,Mark Hansen,Gujarat,West,Furniture,Phones,1122.62,2,0.24,359.69,2,2022-08
ORD105354,2022-08-12 02:00:00,2022-08-14 02:00:00,Jean Martin,Delhi,East,Electronics,Snacks,1113.31,1,0.05,17.79,2,2022-08
ORD105355,2022-08-12 03:00:00,2022-08-14 03:00:00,Timothy Lambert,Uttar Pradesh,North,Grocery,Phones,870.73,9,0.02,-5.83,2,2022-08
ORD105356,2022-08-12 04:00:00,2022-08-14 04:00:00,Clifford Briggs,Bihar,South,Grocery,Snacks,421.41,5,0.25,367.79,2,2022-08
ORD105357,2022-08-12 05:00:00,2022-08-14 05:00:00,April Armstrong,Tamil Nadu,South,Electronics,Snacks,1957.17,4,0.29,134.18,2,2022-08
ORD105358,2022-08-12 06:00:00,2022-08-14 06:00:00,Marissa Kent,West Bengal,North,Clothing,T-Shirts,1721.3,8,0.03,469.64,2,2022-08
ORD105359,2022-08-12 07:00:00,2022-08-14 07:00:00,Thomas Reed,Tamil Nadu,West,Grocery,Chairs,1046.83,5,0.24,465.77,2,2022-08
ORD105360,2022-08-12 08:00:00,2022-08-14 08:00:00,Travis Diaz,Uttar Pradesh,West,Electronics,Board Games,1246.17,7,0.26,316.09,2,2022-08
ORD105361,2022-08-12 09:00:00,2022-08-14 09:00:00,Julie Nguyen,Maharashtra,South,Toys,T-Shirts,531.8,3,0.04,200.35,2,2022-08
ORD105362,2022-08-12 10:00:00,2022-08-14 10:00:00,Ryan Smith,Gujarat,East,Clothing,Phones,1133.2,8,0.08,16.98,2,2022-08
ORD105363,2022-08-12 11:00:00,2022-08-14 11:00:00,Michael Leon,Maharashtra,West,Clothing,Phones,1420.44,8,0.22,429.44,2,2022-08
ORD105364,2022-08-12 12:00:00,2022-08-14 12:00:00,Jamie Hill,Uttar Pradesh,East,Furniture,Chairs,1078.82,3,0.24,-50.8,2,2022-08
ORD105365,2022-08-12 13:00:00,2022-08-14 13:00:00,Richard Ho,Gujarat,South,Furniture,Headphones,1981.54,9,0.11,122.21,2,2022-08
ORD105366,2022-08-12 14:00:00,2022-08-14 14:00:00,Elizabeth Salazar,West Bengal,North,Electronics,Snacks,1261.55,8,0.05,91.53,2,2022-08
ORD105367,2022-08-12 15:00:00,2022-08-14 15:00:00,Melissa Howard,Karnataka,South,Toys,Phones,804.85,1,0.19,475.06,2,2022-08
ORD105368,2022-08-12 16:00:00,2022-08-14 16:00:00,Courtney Costa,Uttar Pradesh,West,Clothing,Tables,1567.09,8,0.21,-29.13,2,2022-08
ORD105369,2022-08-12 17:00:00,2022-08-14 17:00:00,Tamara Mckenzie,Karnataka,West,Clothing,Phones,423.88,4,0.15,434.09,2,2022-08
ORD105370,2022-08-12 18:00:00,2022-08-14 18:00:00,Jason Jordan,Maharashtra,North,Electronics,Chairs,830.58,6,0.04,173.86,2,2022-08
ORD105371,2022-08-12 19:00:00,2022-08-14 19:00:00,Andrew Garrett,Delhi,East,Clothing,Headphones,759.22,9,0.25,-71.5,2,2022-08
ORD105372,2022-08-12 20:00:00,2022-08-14 20:00:00,Tina Ramirez,Bihar,West,Furniture,Tables,920.43,5,0.19,337.32,2,2022-08
ORD105373,2022-08-12 21:00:00,2022-08-14 21:00:00,Michelle Koch,Maharashtra,West,Grocery,Snacks,1585.38,7,0.26,-39.47,2,2022-08
ORD105374,2022-08-12 22:00:00,2022-08-14 22:00:00,Melissa Smith,Tamil Nadu,North,Toys,Phones,1019.93,1,0.28,42.2,2,2022-08
ORD105375,2022-08-12 23:00:00,2022-08-14 23:00:00,Ryan Martin,Karnataka,East,Toys,Chairs,1608.63,9,0.24,379.84,2,2022-08
ORD105376,2022-08-13 00:00:00,2022-08-15 00:00:00,Steven Tran,Gujarat,East,Clothing,Headphones,1195.33,6,0.29,-7.16,2,2022-08
ORD105377,2022-08-13 01:00:00,2022-08-15 01:00:00,Valerie Thompson,West Bengal,West,Grocery,Chairs,749.93,4,0.29,95.28,2,2022-08
ORD105378,2022-08-13 02:00:00,2022-08-15 02:00:00,Wayne Johnson,Karnataka,East,Electronics,Snacks,1638.96,6,0.19,116.6,2,2022-08
ORD105379,2022-08-13 03:00:00,2022-08-15 03:00:00,Sara Frazier,Maharashtra,North,Grocery,Chairs,552.75,5,0.22,253.28,2,2022-08
ORD105380,2022-08-13 04:00:00,2022-08-15 04:00:00,Arthur Allen,Bihar,North,Furniture,Phones,526.33,3,0.21,373.96,2,2022-08
ORD105381,2022-08-13 05:00:00,2022-08-15 05:00:00,Stephanie Foster,Uttar Pradesh,South,Furniture,Phones,1058.56,7,0.19,38.49,2,2022-08
ORD105382,2022-08-13 06:00:00,2022-08-15 06:00:00,Chloe Schmitt,Gujarat,West,Furniture,T-Shirts,595.61,3,0.01,23.47,2,2022-08
ORD105383,2022-08-13 07:00:00,2022-08-15 07:00:00,Abigail Cruz,Bihar,South,Furniture,Chairs,117.27,2,0.11,33.14,2,2022-08
ORD105384,2022-08-13 08:00:00,2022-08-15 08:00:00,Elaine Hale,Delhi,South,Furniture,Phones,1331.77,4,0.03,128.97,2,2022-08
ORD105385,2022-08-13 09:00:00,2022-08-15 09:00:00,Mallory Johnson,Maharashtra,North,Clothing,T-Shirts,1071.08,7,0.09,221.06,2,2022-08
ORD105386,2022-08-13 10:00:00,2022-08-15 10:00:00,Kristine Mclaughlin,Bihar,South,Clothing,Phones,946.48,5,0.02,-91.93,2,2022-08
ORD105387,2022-08-13 11:00:00,2022-08-15 11:00:00,Donna Hendrix,Bihar,West,Grocery,Tables,1937.24,9,0.28,368.18,2,2022-08
ORD105388,2022-08-13 12:00:00,2022-08-15 12:00:00,Richard Davis,West Bengal,North,Furniture,Headphones,1185.28,7,0.14,456.03,2,2022-08
ORD105389,2022-08-13 13:00:00,2022-08-15 13:00:00,Elizabeth Ferguson,Gujarat,West,Toys,Board Games,1740.52,9,0.06,406.11,2,2022-08
ORD105390,2022-08-13 14:00:00,2022-08-15 14:00:00,Brett Benson,Karnataka,South,Clothing,Chairs,364.96,9,0.18,-77.69,2,2022-08
ORD105391,2022-08-13 15:00:00,2022-08-15 15:00:00,Chris Bennett,Uttar Pradesh,South,Toys,Snacks,1181.49,2,0.06,214.7,2,2022-08
ORD105392,2022-08-13 16:00:00,2022-08-15 16:00:00,Raymond Smith,Tamil Nadu,East,Toys,Headphones,1749.16,1,0.24,388.42,2,2022-08
ORD105393,2022-08-13 17:00:00,2022-08-15 17:00:00,Tanner Deleon MD,Gujarat,South,Electronics,Tables,1207.9,4,0.09,106.47,2,2022-08
ORD105394,2022-08-13 18:00:00,2022-08-15 18:00:00,Robert Reynolds,Uttar Pradesh,East,Clothing,Headphones,1464.23,4,0.09,438.22,2,2022-08
ORD105395,2022-08-13 19:00:00,2022-08-15 19:00:00,Robert Edwards,Karnataka,South,Toys,Snacks,806.88,2,0.26,432.13,2,2022-08
ORD105396,2022-08-13 20:00:00,2022-08-15 20:00:00,Jennifer Wolf,Bihar,East,Toys,Chairs,275.65,3,0.17,-14.98,2,2022-08
ORD105397,2022-08-13 21:00:00,2022-08-15 21:00:00,Michael Alexander,Uttar Pradesh,North,Electronics,Board Games,970.01,3,0.27,196.18,2,2022-08
ORD105398,2022-08-13 22:00:00,2022-08-15 22:00:00,Isabel Barnes,Uttar Pradesh,South,Furniture,Snacks,849.51,5,0.12,-84.6,2,2022-08
ORD105399,2022-08-13 23:00:00,2022-08-15 23:00:00,Brooke Hill,Karnataka,North,Toys,Headphones,1747.41,1,0.1,69.12,2,2022-08
ORD105400,2022-08-14 00:00:00,2022-08-16 00:00:00,Jacob Willis,Uttar Pradesh,North,Furniture,Headphones,563.59,9,0.15,387.12,2,2022-08
ORD105401,2022-08-14 01:00:00,2022-08-16 01:00:00,John Tran,Gujarat,South,Grocery,Headphones,1936.8,8,0.02,485.08,2,2022-08
ORD105402,2022-08-14 02:00:00,2022-08-16 02:00:00,Paul Hoffman,Bihar,East,Clothing,Phones,1920.46,8,0.05,447.99,2,2022-08
ORD105403,2022-08-14 03:00:00,2022-08-16 03:00:00,Rhonda Payne,Gujarat,North,Furniture,Headphones,570.5,3,0.07,-74.45,2,2022-08
ORD105404,2022-08-14 04:00:00,2022-08-16 04:00:00,Heather Garcia,Karnataka,North,Electronics,T-Shirts,761.3,2,0.25,456.04,2,2022-08
ORD105405,2022-08-14 05:00:00,2022-08-16 05:00:00,Bryan Berg,Karnataka,West,Electronics,Chairs,1801.56,1,0.22,393.59,2,2022-08
ORD105406,2022-08-14 06:00:00,2022-08-16 06:00:00,Amy Lee,Bihar,West,Toys,Chairs,1936.58,6,0.06,420.62,2,2022-08
ORD105407,2022-08-14 07:00:00,2022-08-16 07:00:00,Steven Smith,Tamil Nadu,East,Grocery,T-Shirts,942.53,1,0.08,448.9,2,2022-08
ORD105408,2022-08-14 08:00:00,2022-08-16 08:00:00,Alyssa Miller,Uttar Pradesh,West,Furniture,Phones,709.89,5,0.28,192.91,2,2022-08
ORD105409,2022-08-14 09:00:00,2022-08-16 09:00:00,Katie Mejia,Maharashtra,South,Toys,Tables,1099.58,9,0.03,26.73,2,2022-08
ORD105410,2022-08-14 10:00:00,2022-08-16 10:00:00,John Ramos,Tamil Nadu,East,Electronics,Phones,1406.76,9,0.16,-87.39,2,2022-08
ORD105411,2022-08-14 11:00:00,2022-08-16 11:00:00,David Walton,Karnataka,South,Clothing,Headphones,619.6,4,0.16,-85.87,2,2022-08
ORD105412,2022-08-14 12:00:00,2022-08-16 12:00:00,Paul Schneider,West Bengal,East,Toys,Board Games,1499.3,7,0.22,285.51,2,2022-08
ORD105413,2022-08-14 13:00:00,2022-08-16 13:00:00,Mr. Nicholas Brown Jr.,Gujarat,West,Clothing,Headphones,198.15,7,0.08,102.37,2,2022-08
ORD105414,2022-08-14 14:00:00,2022-08-16 14:00:00,Jeffrey Jenkins,Karnataka,North,Clothing,Phones,193.66,4,0.28,197.54,2,2022-08
ORD105415,2022-08-14 15:00:00,2022-08-16 15:00:00,Stanley Cortez,Maharashtra,East,Toys,Tables,833.95,5,0.12,-21.2,2,2022-08
ORD105416,2022-08-14 16:00:00,2022-08-16 16:00:00,Daniel Meyers,Uttar Pradesh,East,Furniture,T-Shirts,771.6,9,0.09,485.31,2,2022-08
ORD105417,2022-08-14 17:00:00,2022-08-16 17:00:00,Reginald Daniels,West Bengal,North,Furniture,T-Shirts,699.7,7,0.1,-22.03,2,2022-08
ORD105418,2022-08-14 18:00:00,2022-08-16 18:00:00,Ryan Chase,Maharashtra,East,Grocery,Chairs,1032.94,7,0.1,166.88,2,2022-08
ORD105419,2022-08-14 19:00:00,2022-08-16 19:00:00,Renee Hughes,Tamil Nadu,East,Furniture,Board Games,709.39,7,0.06,166.01,2,2022-08
ORD105420,2022-08-14 20:00:00,2022-08-16 20:00:00,Sue Le,Tamil Nadu,North,Clothing,Board Games,465.29,9,0.28,-94.82,2,2022-08
ORD105421,2022-08-14 21:00:00,2022-08-16 21:00:00,Amanda Matthews,Bihar,North,Toys,Board Games,687.99,5,0.05,300.68,2,2022-08
ORD105422,2022-08-14 22:00:00,2022-08-16 22:00:00,Morgan Drake,Tamil Nadu,West,Furniture,Board Games,1952.32,6,0.26,222.93,2,2022-08
ORD105423,2022-08-14 23:00:00,2022-08-16 23:00:00,Elizabeth Soto,Uttar Pradesh,South,Electronics,Headphones,881.12,3,0.12,198.5,2,2022-08
ORD105424,2022-08-15 00:00:00,2022-08-17 00:00:00,Joshua Silva,Gujarat,West,Grocery,Snacks,944.95,1,0.08,390.85,2,2022-08
ORD105425,2022-08-15 01:00:00,2022-08-17 01:00:00,Mark Nguyen,Uttar Pradesh,North,Clothing,Tables,1195.44,2,0.06,44.68,2,2022-08
ORD105426,2022-08-15 02:00:00,2022-08-17 02:00:00,James Rivera,West Bengal,East,Electronics,Tables,1968.35,8,0.15,416.66,2,2022-08
ORD105427,2022-08-15 03:00:00,2022-08-17 03:00:00,Michael Perry,Delhi,North,Grocery,Snacks,559.04,1,0.2,418.87,2,2022-08
ORD105428,2022-08-15 04:00:00,2022-08-17 04:00:00,Mr. Jason Rios,Delhi,West,Furniture,Tables,1394.44,7,0.27,396.12,2,2022-08
ORD105429,2022-08-15 05:00:00,2022-08-17 05:00:00,Hannah King,Uttar Pradesh,North,Clothing,Chairs,1460.37,5,0.2,104.84,2,2022-08
ORD105430,2022-08-15 06:00:00,2022-08-17 06:00:00,Christopher Berg,Bihar,East,Clothing,Chairs,1253.92,6,0.15,-2.47,2,2022-08
ORD105431,2022-08-15 07:00:00,2022-08-17 07:00:00,Jacob Parsons,Delhi,West,Grocery,Headphones,268.3,8,0.01,185.11,2,2022-08
ORD105432,2022-08-15 08:00:00,2022-08-17 08:00:00,Destiny Pratt,Karnataka,West,Grocery,Board Games,1386.06,4,0.27,55.9,2,2022-08
ORD105433,2022-08-15 09:00:00,2022-08-17 09:00:00,Daniel Rogers,Karnataka,North,Grocery,Board Games,221.78,6,0.27,-68.69,2,2022-08
ORD105434,2022-08-15 10:00:00,2022-08-17 10:00:00,Yvonne Klein,Karnataka,West,Electronics,Snacks,1232.67,3,0.11,67.68,2,2022-08
ORD105435,2022-08-15 11:00:00,2022-08-17 11:00:00,Kimberly Baker,Bihar,West,Grocery,Phones,1505.2,7,0.01,181.48,2,2022-08
ORD105436,2022-08-15 12:00:00,2022-08-17 12:00:00,Carlos Baker,Tamil Nadu,East,Furniture,Board Games,500.84,2,0.22,-32.36,2,2022-08
ORD105437,2022-08-15 13:00:00,2022-08-17 13:00:00,Lisa Benson,Delhi,West,Clothing,Headphones,1699.08,8,0.24,466.6,2,2022-08
ORD105438,2022-08-15 14:00:00,2022-08-17 14:00:00,Taylor Sanchez,West Bengal,North,Grocery,Headphones,157.67,7,0.16,293.66,2,2022-08
ORD105439,2022-08-15 15:00:00,2022-08-17 15:00:00,Mrs. Victoria Miller,West Bengal,East,Clothing,Board Games,1703.24,8,0.12,-18.2,2,2022-08
ORD105440,2022-08-15 16:00:00,2022-08-17 16:00:00,Mark Harris,Karnataka,North,Electronics,Board Games,974.63,2,0.26,387.24,2,2022-08
ORD105441,2022-08-15 17:00:00,2022-08-17 17:00:00,Kim Silva,Gujarat,West,Furniture,Chairs,513.42,3,0.06,456.85,2,2022-08
ORD105442,2022-08-15 18:00:00,2022-08-17 18:00:00,Dustin Hickman,Tamil Nadu,East,Furniture,T-Shirts,354.18,4,0.13,57.67,2,2022-08
ORD105443,2022-08-15 19:00:00,2022-08-17 19:00:00,Stephanie Wheeler,Tamil Nadu,North,Furniture,Chairs,1911.28,9,0.01,-14.05,2,2022-08
ORD105444,2022-08-15 20:00:00,2022-08-17 20:00:00,Robert Brown,West Bengal,East,Grocery,Snacks,238.06,5,0.05,93.49,2,2022-08
ORD105445,2022-08-15 21:00:00,2022-08-17 21:00:00,Rebecca Martinez,Uttar Pradesh,South,Electronics,Chairs,478.28,6,0.28,399.35,2,2022-08
ORD105446,2022-08-15 22:00:00,2022-08-17 22:00:00,Meagan Wood,West Bengal,South,Clothing,Snacks,760.86,1,0.17,5.06,2,2022-08
ORD105447,2022-08-15 23:00:00,2022-08-17 23:00:00,Kelly Farmer,West Bengal,North,Toys,Snacks,1278.45,4,0.24,367.61,2,2022-08
ORD105448,2022-08-16 00:00:00,2022-08-18 00:00:00,Alyssa Davis,Bihar,West,Toys,Tables,1135.12,4,0.15,329.76,2,2022-08
ORD105449,2022-08-16 01:00:00,2022-08-18 01:00:00,Reginald Ford,West Bengal,South,Electronics,Headphones,338.72,8,0.25,290.82,2,2022-08
ORD105450,2022-08-16 02:00:00,2022-08-18 02:00:00,Sarah James,Tamil Nadu,South,Furniture,T-Shirts,650.48,8,0.16,159.99,2,2022-08
ORD105451,2022-08-16 03:00:00,2022-08-18 03:00:00,Rebecca Reed,West Bengal,West,Electronics,Phones,553.63,6,0.0,120.06,2,2022-08
ORD105452,2022-08-16 04:00:00,2022-08-18 04:00:00,Susan Smith,Maharashtra,East,Grocery,Tables,505.73,8,0.27,-48.85,2,2022-08
ORD105453,2022-08-16 05:00:00,2022-08-18 05:00:00,Roger Scott,Uttar Pradesh,West,Furniture,Tables,881.17,9,0.04,114.41,2,2022-08
ORD105454,2022-08-16 06:00:00,2022-08-18 06:00:00,Vicki Arnold,Uttar Pradesh,North,Electronics,Tables,1437.66,5,0.14,261.11,2,2022-08
ORD105455,2022-08-16 07:00:00,2022-08-18 07:00:00,Kevin Brown,Bihar,West,Clothing,Chairs,513.16,1,0.14,438.93,2,2022-08
ORD105456,2022-08-16 08:00:00,2022-08-18 08:00:00,Elizabeth Parker,Gujarat,South,Furniture,Phones,796.69,1,0.01,399.87,2,2022-08
ORD105457,2022-08-16 09:00:00,2022-08-18 09:00:00,Jessica Johnson,Delhi,West,Clothing,Snacks,842.74,2,0.02,-80.67,2,2022-08
ORD105458,2022-08-16 10:00:00,2022-08-18 10:00:00,Stephen Daniels,Maharashtra,South,Clothing,Snacks,1955.27,2,0.23,-16.68,2,2022-08
ORD105459,2022-08-16 11:00:00,2022-08-18 11:00:00,Elizabeth Jones,Delhi,East,Toys,Snacks,1913.87,5,0.09,409.09,2,2022-08
ORD105460,2022-08-16 12:00:00,2022-08-18 12:00:00,Sarah Thompson,Bihar,West,Electronics,Snacks,1620.26,7,0.12,463.59,2,2022-08
ORD105461,2022-08-16 13:00:00,2022-08-18 13:00:00,Tyler Russo,West Bengal,North,Grocery,Chairs,559.15,7,0.17,-66.51,2,2022-08
ORD105462,2022-08-16 14:00:00,2022-08-18 14:00:00,Christina Miller,Bihar,South,Clothing,Headphones,229.27,4,0.11,320.75,2,2022-08
ORD105463,2022-08-16 15:00:00,2022-08-18 15:00:00,Robert Clark,Maharashtra,South,Grocery,Phones,702.12,4,0.23,119.44,2,2022-08
ORD105464,2022-08-16 16:00:00,2022-08-18 16:00:00,Nicole Patton,Gujarat,West,Toys,Headphones,606.91,3,0.27,118.57,2,2022-08
ORD105465,2022-08-16 17:00:00,2022-08-18 17:00:00,Joshua Chambers,West Bengal,East,Electronics,Chairs,1061.26,2,0.02,285.6,2,2022-08
ORD105466,2022-08-16 18:00:00,2022-08-18 18:00:00,Jennifer Lynch,Bihar,West,Toys,Board Games,1577.68,3,0.19,386.13,2,2022-08
ORD105467,2022-08-16 19:00:00,2022-08-18 19:00:00,Maria Hardy,Uttar Pradesh,South,Furniture,Headphones,1730.81,8,0.1,64.9,2,2022-08
ORD105468,2022-08-16 20:00:00,2022-08-18 20:00:00,Christopher Neal,Maharashtra,West,Grocery,Headphones,1705.24,1,0.17,323.21,2,2022-08
ORD105469,2022-08-16 21:00:00,2022-08-18 21:00:00,Jamie Booker,Gujarat,South,Toys,Tables,783.38,4,0.15,281.53,2,2022-08
ORD105470,2022-08-16 22:00:00,2022-08-18 22:00:00,Brandon Lang,Delhi,West,Grocery,Snacks,1405.75,7,0.1,210.39,2,2022-08
ORD105471,2022-08-16 23:00:00,2022-08-18 23:00:00,Cheryl Ramirez,Delhi,South,Grocery,Board Games,694.38,5,0.03,261.46,2,2022-08
ORD105472,2022-08-17 00:00:00,2022-08-19 00:00:00,Rachel Parker,Tamil Nadu,East,Electronics,T-Shirts,215.72,2,0.17,-89.17,2,2022-08
ORD105473,2022-08-17 01:00:00,2022-08-19 01:00:00,Benjamin Johnson,Tamil Nadu,West,Grocery,Chairs,1432.97,1,0.03,-97.56,2,2022-08
ORD105474,2022-08-17 02:00:00,2022-08-19 02:00:00,Karen Fitzgerald,Maharashtra,South,Clothing,Chairs,118.67,6,0.05,230.26,2,2022-08
ORD105475,2022-08-17 03:00:00,2022-08-19 03:00:00,Christopher Barrera,Maharashtra,South,Toys,Board Games,877.45,5,0.29,214.47,2,2022-08
ORD105476,2022-08-17 04:00:00,2022-08-19 04:00:00,William Kim,Gujarat,West,Electronics,T-Shirts,725.82,3,0.1,-57.2,2,2022-08
ORD105477,2022-08-17 05:00:00,2022-08-19 05:00:00,Jennifer Alvarado,Delhi,North,Furniture,Chairs,1417.42,9,0.18,195.22,2,2022-08
ORD105478,2022-08-17 06:00:00,2022-08-19 06:00:00,Kathryn Harris,Uttar Pradesh,North,Toys,Tables,1555.87,3,0.08,354.52,2,2022-08
ORD105479,2022-08-17 07:00:00,2022-08-19 07:00:00,Eric Blevins,Bihar,West,Furniture,Phones,677.78,2,0.26,224.72,2,2022-08
ORD105480,2022-08-17 08:00:00,2022-08-19 08:00:00,David Le,Bihar,West,Electronics,Chairs,1642.09,5,0.09,210.57,2,2022-08
ORD105481,2022-08-17 09:00:00,2022-08-19 09:00:00,Amy Bowman,Gujarat,West,Toys,Board Games,658.44,9,0.11,330.75,2,2022-08
ORD105482,2022-08-17 10:00:00,2022-08-19 10:00:00,Melissa Mcpherson,Gujarat,South,Grocery,Chairs,948.02,8,0.18,3.11,2,2022-08
ORD105483,2022-08-17 11:00:00,2022-08-19 11:00:00,Kevin Hunt,Uttar Pradesh,West,Toys,Board Games,1481.34,6,0.26,174.49,2,2022-08
ORD105484,2022-08-17 12:00:00,2022-08-19 12:00:00,Willie Jones,West Bengal,South,Furniture,Snacks,1416.55,3,0.24,-11.17,2,2022-08
ORD105485,2022-08-17 13:00:00,2022-08-19 13:00:00,Andrew Franklin,Tamil Nadu,East,Toys,Headphones,1976.0,6,0.08,214.3,2,2022-08
ORD105486,2022-08-17 14:00:00,2022-08-19 14:00:00,Carlos Rojas,Bihar,North,Furniture,Tables,527.81,5,0.25,255.16,2,2022-08
ORD105487,2022-08-17 15:00:00,2022-08-19 15:00:00,Jeffrey Mccormick,Karnataka,North,Toys,Tables,1358.4,1,0.21,-27.0,2,2022-08
ORD105488,2022-08-17 16:00:00,2022-08-19 16:00:00,Jason Myers,Bihar,South,Grocery,Snacks,1258.4,5,0.3,-54.69,2,2022-08
